Estimate ID,In Detailed Export,Status,Has Close Date,Price,Archived,Exclude Stats,Would Match Filter
EST1273225,No,Estimate In Progress,No,1692.76,No,No,No
EST1273228,No,Estimate In Progress,No,660.24,No,No,No
EST1273232,No,Estimate In Progress,No,265.14,No,No,No
EST1273236,No,Estimate In Progress,No,436.75,No,No,No
EST2363551,No,Estimate In Progress,No,0,No,No,No
EST1273214,No,Estimate In Progress,No,396.46,No,No,No
EST2362485,No,Estimate In Progress,No,0,No,No,No
EST1271483,No,Estimate In Progress,No,53.54,No,No,No
EST1271725,No,Estimate In Progress,No,147.12,No,No,No
EST1271952,No,Estimate In Progress,No,243.53,No,No,No
EST1272002,No,Estimate In Progress,No,97.23,No,No,No
EST1272031,No,Estimate In Progress,No,97.23,No,No,No
EST1272079,No,Estimate In Progress,No,0,No,No,No
EST2359357,No,Estimate In Progress,No,497.46,No,No,No
EST1269875,No,Estimate In Progress,No,0,No,No,No
EST1269680,No,Estimate In Progress,No,76.7,No,No,No
EST1269154,No,Estimate In Progress,No,633.57,No,No,No
EST1268875,No,Estimate In Progress,No,25026.69,No,No,No
EST1267427,No,Estimate In Progress,No,581.72,No,No,No
EST1267430,No,Estimate In Progress,No,87.63,No,No,No
EST1267433,No,Estimate In Progress,No,477.95,No,No,No
EST1267435,No,Estimate In Progress,No,477.95,No,No,No
EST1267441,No,Estimate In Progress,No,18.77,No,No,No
EST1267442,No,Estimate In Progress,No,18.77,No,No,No
EST1267450,No,Estimate In Progress,No,430.17,No,No,No
EST1266943,No,Estimate In Progress,No,12.38,No,No,No
EST1266102,No,Estimate In Progress,No,0,No,No,No
EST2352096,No,Estimate In Progress,No,24.44,No,No,No
EST2352202,No,Estimate In Progress,No,0,No,No,No
EST2351973,No,Estimate In Progress,No,0,No,No,No
EST2352038,No,Estimate In Progress,No,0,No,No,No
EST2353189,No,Estimate In Progress,No,0,No,No,No
EST1266027,No,Estimate In Progress,No,258.43,No,No,No
EST1265876,No,Estimate In Progress,No,26.77,No,No,No
EST1265901,No,Estimate In Progress,No,26.77,No,No,No
EST1266222,No,Estimate In Progress,No,51.66,No,No,No
EST1266785,No,Estimate In Progress,No,596.49,No,No,No
EST1263861,No,Estimate In Progress,No,133.78,No,No,No
EST1263863,No,Estimate In Progress,No,398.5,No,No,No
EST1264116,No,Estimate In Progress,No,477.95,No,No,No
EST1264242,No,Estimate In Progress,No,426.75,No,No,No
EST1264743,No,Estimate In Progress,No,477.95,No,No,No
EST2347318,No,Estimate In Progress,No,24.44,No,No,No
EST1263867,No,Estimate In Progress,No,506.58,No,No,No
EST1263869,No,Estimate In Progress,No,96.19,No,No,No
EST1263870,No,Estimate In Progress,No,235.6,No,No,No
EST2348140,No,Estimate In Progress,No,0,No,No,No
EST1265108,No,Estimate In Progress,No,26.77,No,No,No
EST1265137,No,Estimate In Progress,No,26.77,No,No,No
EST1265199,No,Estimate In Progress,No,26.77,No,No,No
EST1265219,No,Estimate In Progress,No,26.77,No,No,No
EST1265237,No,Estimate In Progress,No,26.77,No,No,No
EST1265312,No,Estimate In Progress,No,26.77,No,No,No
EST2349467,No,Estimate In Progress,No,1207.22,No,No,No
EST2346502,No,Work Complete,Yes,544.5,No,No,Yes
EST2345720,No,Review + Approve,No,346.5,No,No,No
EST2346551,No,Contract Signed,Yes,3960,No,No,Yes
EST1733599,No,Contract Signed,Yes,2613.27,No,No,Yes
EST2345643,No,Work Complete,Yes,544.5,No,No,Yes
EST2345446,No,Review + Approve,No,544.5,No,No,No
EST2345558,No,Review + Approve,No,321.75,No,No,No
EST2343015,No,Review + Approve,No,530.4,No,No,No
EST2341283,No,Estimate In Progress,No,0,No,No,No
EST2341286,No,Estimate In Progress,No,0,No,No,No
EST2341291,No,Estimate In Progress,No,0,No,No,No
EST2341083,No,Estimate In Progress,No,0,No,No,No
EST2343621,No,Review + Approve,No,198,No,No,No
EST2339423,No,Estimate In Progress,No,0,No,No,No
EST1255040,No,Estimate In Progress,No,776.62,No,No,No
EST1255058,No,Estimate In Progress,No,2090.9,No,No,No
EST1255118,No,Estimate In Progress,No,1792.2,No,No,No
EST2341035,No,Estimate In Progress,No,24.44,No,No,No
EST1253823,No,Estimate In Progress,No,84.7,No,No,No
EST1253826,No,Estimate In Progress,No,242,No,No,No
EST1253829,No,Estimate In Progress,No,363,No,No,No
EST1253837,No,Estimate In Progress,No,193.6,No,No,No
EST1253841,No,Estimate In Progress,No,60.5,No,No,No
EST1253847,No,Estimate In Progress,No,181.5,No,No,No
EST1253854,No,Estimate In Progress,No,121,No,No,No
EST1253862,No,Estimate In Progress,No,121,No,No,No
EST1253865,No,Estimate In Progress,No,0,No,No,No
EST1253874,No,Estimate In Progress,No,0,No,No,No
EST1253894,No,Estimate In Progress,No,0,No,No,No
EST1253900,No,Estimate In Progress,No,121,No,No,No
EST1253902,No,Estimate In Progress,No,121,No,No,No
EST1253913,No,Estimate In Progress,No,423.5,No,No,No
EST1253914,No,Estimate In Progress,No,60.5,No,No,No
EST1253916,No,Estimate In Progress,No,363,No,No,No
EST1253918,No,Estimate In Progress,No,39.94,No,No,No
EST1253920,No,Estimate In Progress,No,108.9,No,No,No
EST1253925,No,Estimate In Progress,No,133.1,No,No,No
EST1253926,No,Estimate In Progress,No,84.7,No,No,No
EST1253928,No,Estimate In Progress,No,60.5,No,No,No
EST1253929,No,Estimate In Progress,No,60.5,No,No,No
EST1253930,No,Estimate In Progress,No,157.3,No,No,No
EST1253933,No,Estimate In Progress,No,157.3,No,No,No
EST1247153,No,Estimate In Progress,No,553.32,No,No,No
EST1247464,No,Estimate In Progress,No,549.14,No,No,No
EST1247572,No,Estimate In Progress,No,259.7,No,No,No
EST1247982,No,Estimate In Progress,No,816.2,No,No,No
EST1246868,No,Estimate In Progress,No,288.46,No,No,No
EST1246599,No,Estimate In Progress,No,415.3,No,No,No
EST1244728,No,Estimate In Progress,No,365.89,No,No,No
EST1244918,No,Estimate In Progress,No,177.45,No,No,No
EST2329558,No,Estimate In Progress,No,0,No,No,No
EST1245414,No,Estimate In Progress,No,207.01,No,No,No
EST2329280,No,Estimate In Progress,No,0,No,No,No
EST1245819,No,Estimate In Progress,No,37.98,No,No,No
EST1245129,No,Estimate In Progress,No,1200,No,No,No
EST1245203,No,Estimate In Progress,No,1200,No,No,No
EST1245226,No,Estimate In Progress,No,1200,No,No,No
EST1245244,No,Estimate In Progress,No,8800,No,No,No
EST2326199,No,Estimate In Progress,No,3982.31,No,No,No
EST2326119,No,Estimate In Progress,No,0,No,No,No
EST1242824,No,Estimate In Progress,No,217.8,No,No,No
EST1243133,No,Estimate In Progress,No,551.89,No,No,No
EST1243698,No,Estimate In Progress,No,665.53,No,No,No
EST2327114,No,Estimate In Progress,No,0,No,No,No
EST2327562,No,Estimate In Progress,No,27.46,No,No,No
EST2328059,No,Estimate In Progress,No,290.7,No,No,No
EST2325180,No,Estimate In Progress,No,1250.08,No,No,No
EST1238535,No,Estimate In Progress,No,581.72,No,No,No
EST1238887,No,Estimate In Progress,No,87.63,No,No,No
EST1238948,No,Estimate In Progress,No,227.84,No,No,No
EST1238984,No,Estimate In Progress,No,51.52,No,No,No
EST1239017,No,Estimate In Progress,No,96.8,No,No,No
EST1239074,No,Estimate In Progress,No,471.95,No,No,No
EST2325206,No,Estimate In Progress,No,593.2,No,No,No
EST1239144,No,Estimate In Progress,No,147.12,No,No,No
EST1239206,No,Estimate In Progress,No,51.69,No,No,No
EST1239253,No,Estimate In Progress,No,482.2,No,No,No
EST1239349,No,Estimate In Progress,No,22.89,No,No,No
EST1239433,No,Estimate In Progress,No,972.7,No,No,No
EST1239000,No,Estimate In Progress,No,18.15,No,No,No
EST1237751,No,Estimate In Progress,No,395.57,No,No,No
EST1237827,No,Estimate In Progress,No,62.72,No,No,No
EST1237817,No,Estimate In Progress,No,18.15,No,No,No
EST1237026,No,Estimate In Progress,No,18.15,No,No,No
EST1237030,No,Estimate In Progress,No,181.5,No,No,No
EST1237032,No,Estimate In Progress,No,121.62,No,No,No
EST1237037,No,Estimate In Progress,No,18.15,No,No,No
EST1237155,No,Estimate In Progress,No,121.62,No,No,No
EST1237170,No,Estimate In Progress,No,181.5,No,No,No
EST1237181,No,Estimate In Progress,No,90.75,No,No,No
EST1237833,No,Estimate In Progress,No,0,No,No,No
EST1237835,No,Estimate In Progress,No,18.15,No,No,No
EST1237890,No,Estimate In Progress,No,0,No,No,No
EST1237820,No,Estimate In Progress,No,18.15,No,No,No
EST2323533,No,Estimate In Progress,No,0,No,No,No
EST1234608,No,Estimate In Progress,No,593.91,No,No,No
EST1234769,No,Estimate In Progress,No,135.06,No,No,No
EST2320417,No,Estimate In Progress,No,0,No,No,No
EST2319364,No,Estimate In Progress,No,0,No,No,No
EST2320975,No,Estimate In Progress,No,0,No,No,No
EST1234142,No,Estimate In Progress,No,272.25,No,No,No
EST1234167,No,Estimate In Progress,No,1089,No,No,No
EST1234168,No,Estimate In Progress,No,798.6,No,No,No
EST1234170,No,Estimate In Progress,No,235.95,No,No,No
EST1234180,No,Estimate In Progress,No,235.95,No,No,No
EST1234183,No,Estimate In Progress,No,90.75,No,No,No
EST1234184,No,Estimate In Progress,No,90.75,No,No,No
EST1234186,No,Estimate In Progress,No,544.5,No,No,No
EST2318470,No,Contract Signed,No,97.78,No,No,No
EST1232536,No,Estimate In Progress,No,968.08,No,No,No
EST1230966,No,Estimate In Progress,No,9.76,No,No,No
EST1230980,No,Estimate In Progress,No,189.76,No,No,No
EST1231017,No,Estimate In Progress,No,249.76,No,No,No
EST2315546,No,Estimate In Progress,No,0,No,No,No
EST2310079,No,Estimate In Progress,No,24.44,No,No,No
EST1219056,No,Estimate In Progress,No,0,No,No,No
EST2305938,No,Estimate In Progress,No,0,No,No,No
EST1216598,No,Estimate In Progress,No,9.76,No,No,No
EST1216659,No,Estimate In Progress,No,2689.76,No,No,No
EST1216752,No,Estimate In Progress,No,4129.76,No,No,No
EST2299693,No,Estimate In Progress,No,0,No,No,No
EST2300938,No,Contract Signed,No,203.54,No,No,No
EST2301062,No,Contract Signed,No,647.24,No,No,No
EST2300870,No,Estimate In Progress,No,0,No,No,No
EST2297983,No,Estimate In Progress,No,0,No,No,No
EST1212024,No,Estimate In Progress,No,0,No,No,No
EST2299540,No,Estimate In Progress,No,0,No,No,No
EST2294834,No,Work Complete,No,38.82,No,No,No
EST2294857,No,Work Complete,No,51.76,No,No,No
EST1206433,No,Estimate In Progress,No,714.04,No,No,No
EST2292927,No,Estimate In Progress,No,626.35,No,No,No
EST2293156,No,Estimate In Progress,No,1131.63,No,No,No
EST2292049,No,Contract Signed,No,325.68,No,No,No
EST2289942,No,Estimate In Progress,No,935.36,No,No,No
EST2290222,No,Estimate In Progress,No,88.02,No,No,No
EST1202677,No,Estimate In Progress,No,2980.64,No,No,No
EST1202700,No,Estimate In Progress,No,640,No,No,No
EST1202774,No,Estimate In Progress,No,2980.64,No,No,No
EST2289223,No,Estimate In Progress,No,2865.89,No,No,No
EST2287660,No,Estimate In Progress,No,14.56,No,No,No
EST2287803,No,Estimate In Progress,No,851.57,No,No,No
EST2287599,No,Estimate In Progress,No,164.86,No,No,No
EST2287906,No,Estimate In Progress,No,156.6,No,No,No
EST2285905,No,Estimate In Progress,No,0,No,No,No
EST2284493,No,Billing Complete,No,0,No,No,No
EST2280329,No,Estimate In Progress,No,0,No,No,No
EST2280383,No,Estimate In Progress,No,0,No,No,No
EST1193886,No,Estimate In Progress,No,28.64,No,No,No
EST2275176,No,Estimate In Progress,No,0,No,No,No
EST2275839,No,Estimate In Progress,No,14.67,No,No,No
EST2275014,No,Estimate In Progress,No,0,No,No,No
EST2274200,No,Estimate In Progress,No,53.78,No,No,No
EST2270399,No,Estimate In Progress,No,0,No,No,No
EST2270380,No,Estimate In Progress,No,717.7,No,No,No
EST2268885,No,Estimate In Progress,No,0,No,No,No
EST2263373,No,Estimate In Progress,No,30,No,No,No
EST2263592,No,Estimate In Progress,No,0,No,No,No
EST1175416,No,Estimate In Progress,No,12889.76,No,No,No
EST1175493,No,Estimate In Progress,No,9049.76,No,No,No
EST1175519,No,Estimate In Progress,No,13729.76,No,No,No
EST1175548,No,Estimate In Progress,No,9.76,No,No,No
EST1173780,No,Estimate In Progress,No,57.28,No,No,No
EST2259275,No,Estimate In Progress,No,7.34,No,No,No
EST2259315,No,Estimate In Progress,No,0,No,No,No
EST2259274,No,Estimate In Progress,No,0,No,No,No
EST2258527,No,Estimate In Progress,No,0,No,No,No
EST2258533,No,Estimate In Progress,No,0,No,No,No
EST2258542,No,Estimate In Progress,No,830.14,No,No,No
EST2258521,No,Estimate In Progress,No,15.88,No,No,No
EST2257840,No,Estimate In Progress,No,0,No,No,No
EST2258080,No,Estimate In Progress,No,14.67,No,No,No
EST2258480,No,Estimate In Progress,No,1482.75,No,No,No
EST2256372,No,Estimate In Progress,No,0,No,No,No
EST2256395,No,Estimate In Progress,No,0,No,No,No
EST2254132,No,Estimate In Progress,No,0,No,No,No
EST2254058,No,Estimate In Progress,No,0,No,No,No
EST2253970,No,Estimate In Progress,No,0,No,No,No
EST2253979,No,Estimate In Progress,No,0,No,No,No
EST2253985,No,Estimate In Progress,No,0,No,No,No
EST2253988,No,Estimate In Progress,No,0,No,No,No
EST2253572,No,Estimate In Progress,No,0,No,No,No
EST2253085,No,Estimate In Progress,No,0,No,No,No
EST2253087,No,Estimate In Progress,No,0,No,No,No
EST2253073,No,Estimate In Progress,No,0,No,No,No
EST2253096,No,Estimate In Progress,No,0,No,No,No
EST1163694,No,Estimate In Progress,No,83.56,No,No,No
EST1163047,No,Estimate In Progress,No,0,No,No,No
EST1163048,No,Estimate In Progress,No,0,No,No,No
EST2250012,No,Estimate In Progress,No,64349.66,No,No,No
EST1161761,No,Estimate In Progress,No,363,No,No,No
EST1161002,No,Estimate In Progress,No,0,No,No,No
EST2246785,No,Estimate In Progress,No,0,No,No,No
EST1156125,No,Estimate In Progress,No,376.14,No,No,No
EST2242903,No,Estimate In Progress,No,133809.33,No,No,No
EST2241203,No,Estimate In Progress,No,939.99,No,No,No
EST2240454,No,Estimate In Progress,No,1155,No,No,No
EST1151104,No,Estimate In Progress,No,48.64,No,No,No
EST1150751,No,Estimate In Progress,No,0,No,No,No
EST1148656,No,Estimate In Progress,No,0,No,No,No
EST1146161,No,Estimate In Progress,No,806.7,No,No,No
EST2232034,No,Estimate In Progress,No,0,No,No,No
EST2232362,No,Estimate In Progress,No,71.18,No,No,No
EST2229433,No,Estimate In Progress,No,0,No,No,No
EST2228582,No,Estimate In Progress,No,0,No,No,No
EST2224962,No,Estimate In Progress,No,0,No,No,No
EST1141464,No,Estimate In Progress,No,12.38,No,No,No
EST1141504,No,Estimate In Progress,No,12.38,No,No,No
EST1141534,No,Estimate Lost,No,8711.04,No,No,No
EST2223972,No,Estimate In Progress,No,240.63,No,No,No
EST2223991,No,Estimate In Progress,No,3493.76,No,No,No
EST1140393,No,Estimate In Progress,No,0,No,No,No
EST1140395,No,Estimate In Progress,No,19.5,No,No,No
EST2223714,No,Estimate In Progress,No,0,No,No,No
EST2223715,No,Estimate In Progress,No,0,No,No,No
EST1140345,No,Estimate In Progress,No,4591.04,No,No,No
EST1139933,No,Estimate In Progress,No,19.5,No,No,No
EST1139976,No,Estimate In Progress,No,19.5,No,No,No
EST1139990,No,Estimate In Progress,No,19.5,No,No,No
EST1140011,No,Estimate In Progress,No,12.38,No,No,No
EST1140012,No,Estimate In Progress,No,19.5,No,No,No
EST1140083,No,Estimate In Progress,No,19.5,No,No,No
EST1139882,No,Estimate In Progress,No,19.5,No,No,No
EST1139900,No,Estimate In Progress,No,19.5,No,No,No
EST1139778,No,Estimate In Progress,No,19.5,No,No,No
EST1139835,No,Estimate In Progress,No,19.5,No,No,No
EST1139841,No,Estimate In Progress,No,19.5,No,No,No
EST1139859,No,Estimate In Progress,No,19.5,No,No,No
EST1139868,No,Estimate In Progress,No,19.5,No,No,No
EST1139117,No,Estimate In Progress,No,83.56,No,No,No
EST1139170,No,Estimate In Progress,No,83.56,No,No,No
EST2221130,No,Estimate In Progress,No,240,No,No,No
EST2221464,No,Estimate In Progress,No,299.02,No,No,No
EST2218262,No,Estimate In Progress,No,0,No,No,No
EST1136235,No,Estimate In Progress,No,0,No,No,No
EST2214972,No,Billing Complete,No,0,No,No,No
EST1132854,No,Estimate In Progress,No,0,No,No,No
EST2201751,No,Estimate In Progress,No,2006.42,No,No,No
EST1127629,No,Estimate In Progress,No,0,No,No,No
EST2197101,No,Estimate In Progress,No,32.02,No,No,No
EST2194898,No,Estimate In Progress,No,367.08,No,No,No
EST1122204,No,Estimate In Progress,No,0,No,No,No
EST2194045,No,Estimate In Progress,No,1196.35,No,No,No
EST2191414,No,Estimate In Progress,No,0,No,No,No
EST1120841,No,Estimate In Progress,No,40,No,No,No
EST2191372,No,Estimate In Progress,No,0,No,No,No
EST2188996,No,Estimate In Progress,No,843.96,No,No,No
EST2189461,No,Estimate In Progress,No,2561.08,No,No,No
EST2190070,No,Estimate In Progress,No,569.36,No,No,No
EST1118717,No,Estimate In Progress,No,242.01,No,No,No
EST2186057,No,Estimate In Progress,No,0,No,No,No
EST1117489,No,Estimate In Progress,No,48.64,No,No,No
EST2185974,No,Contract Signed,No,3123.96,No,No,No
EST1117251,No,Estimate In Progress,No,242,No,No,No
EST1117133,No,Estimate In Progress,No,2000.25,No,No,No
EST1115182,No,Estimate In Progress,No,0,No,No,No
EST1113915,No,Estimate In Progress,No,50,No,No,No
EST2179191,No,Estimate In Progress,No,16.54,No,No,No
EST1111730,No,Estimate In Progress,No,0,No,No,No
EST1112048,No,Estimate In Progress,No,0,No,No,No
EST1112176,No,Estimate In Progress,No,2880,No,No,No
EST1110650,No,Estimate In Progress,No,50,No,No,No
EST2175349,No,Estimate In Progress,No,0,No,No,No
EST2175332,No,Estimate In Progress,No,16.01,No,No,No
EST2174966,No,Estimate In Progress,No,1716.89,No,No,No
EST2174781,No,Estimate In Progress,No,511.16,No,No,No
EST1106766,No,Contract Signed,No,0,No,No,No
EST1107239,No,Estimate In Progress,No,48.64,No,No,No
EST1107201,No,Estimate In Progress,No,48.64,No,No,No
EST1107220,No,Estimate In Progress,No,48.64,No,No,No
EST1107227,No,Estimate In Progress,No,48.64,No,No,No
EST1107255,No,Estimate In Progress,No,48.64,No,No,No
EST1107392,No,Estimate In Progress,No,48.64,No,No,No
EST1104471,No,Estimate In Progress,No,1117.2,No,No,No
EST1104259,No,Estimate In Progress,No,40,No,No,No
EST2167387,No,Estimate In Progress,No,292.8,No,No,No
EST1103185,No,Estimate In Progress,No,960.5,No,No,No
EST1102121,No,Estimate In Progress,No,40,No,No,No
EST2162802,No,Estimate In Progress,No,29.34,No,No,No
EST2162573,No,Estimate In Progress,No,14.67,No,No,No
EST1100978,No,Estimate In Progress,No,40,No,No,No
EST2159213,No,Estimate In Progress,No,3540.54,No,No,No
EST2160301,No,Estimate In Progress,No,7201.69,No,No,No
EST2154418,No,Estimate In Progress,No,1146.05,No,No,No
EST2155032,No,Estimate In Progress,No,825,No,No,No
EST2153996,No,Contract Signed,No,812.65,No,No,No
EST1096867,No,Estimate In Progress,No,48.64,No,No,No
EST2153107,No,Contract Signed,No,3528.32,No,No,No
EST1096925,No,Estimate In Progress,No,25345.6,No,No,No
EST2151059,No,Estimate In Progress,No,32.17,No,No,No
EST1096025,No,Estimate In Progress,No,40,No,No,No
EST1095981,No,Estimate In Progress,No,40,No,No,No
EST2148794,No,Estimate In Progress,No,0,No,No,No
EST2148820,No,Estimate In Progress,No,75035.88,No,No,No
EST2150559,No,Estimate In Progress,No,75.38,No,No,No
EST2150878,No,Estimate In Progress,No,2200,No,No,No
EST2151263,No,Estimate In Progress,No,4052.88,No,No,No
EST2149806,No,Estimate In Progress,No,1475,No,No,No
EST1096921,No,Estimate In Progress,No,105.92,No,No,No
EST2147473,No,Estimate In Progress,No,206.25,No,No,No
EST2147118,No,Estimate In Progress,No,5909.8,No,No,No
EST2148271,No,Estimate In Progress,No,48.53,No,No,No
EST1092468,No,Estimate In Progress,No,1200,No,No,No
EST2145588,No,Estimate In Progress,No,5043.66,No,No,No
EST2143204,No,Work In Progress,No,0,No,No,No
EST2141292,No,Estimate In Progress,No,1430,No,No,No
EST1090583,No,Estimate In Progress,No,0,No,No,No
EST2141340,No,Estimate In Progress,No,1892,No,No,No
EST2141336,No,Estimate In Progress,No,1430,No,No,No
EST2140598,No,Estimate In Progress,No,524.53,No,No,No
EST2140547,No,Estimate In Progress,No,326.12,No,No,No
EST2140424,No,Estimate In Progress,No,583.73,No,No,No
EST2140445,No,Estimate In Progress,No,552.59,No,No,No
EST1088894,No,Estimate In Progress,No,0,No,No,No
EST1088825,No,Estimate In Progress,No,240,No,No,No
EST1088797,No,Estimate In Progress,No,2888.64,No,No,No
EST1088792,No,Estimate In Progress,No,1888.64,No,No,No
EST1088770,No,Estimate In Progress,No,408.64,No,No,No
EST2138117,No,Estimate In Progress,No,0,No,No,No
EST2136744,No,Estimate In Progress,No,1082.18,No,No,No
EST1088819,No,Estimate In Progress,No,968.64,No,No,No
EST1088813,No,Estimate In Progress,No,248.64,No,No,No
EST1088811,No,Estimate In Progress,No,1088.64,No,No,No
EST1088788,No,Estimate In Progress,No,6408.64,No,No,No
EST1088785,No,Estimate In Progress,No,1968.64,No,No,No
EST1088774,No,Estimate In Progress,No,1208.64,No,No,No
EST1088765,No,Estimate In Progress,No,1168.64,No,No,No
EST1088759,No,Estimate In Progress,No,4128.64,No,No,No
EST1088754,No,Estimate In Progress,No,408.64,No,No,No
EST1088734,No,Estimate In Progress,No,1168.64,No,No,No
EST2135009,No,Estimate In Progress,No,12.22,No,No,No
EST2134087,No,Estimate In Progress,No,4385.74,No,No,No
EST2133747,No,Estimate In Progress,No,1856.25,No,No,No
EST1085011,No,Estimate In Progress,No,48.64,No,No,No
EST2132174,No,Estimate In Progress,No,10717.11,No,No,No
EST1084886,No,Estimate In Progress,No,48.64,No,No,No
EST1084998,No,Estimate In Progress,No,48.64,No,No,No
EST1084856,No,Estimate In Progress,No,58.64,No,No,No
EST1083874,No,Estimate In Progress,No,0,No,No,No
EST2129321,No,Estimate In Progress,No,0,No,No,No
EST1083499,No,Estimate In Progress,No,20.17,No,No,No
EST1083781,No,Estimate Lost,No,0,No,No,No
EST1083410,No,Estimate Lost,No,11960,No,No,No
EST1082597,No,Estimate In Progress,No,58.64,No,No,No
EST2126506,No,Contract Signed,No,0,No,No,No
EST2126697,No,Estimate In Progress,No,827.38,No,No,No
EST1082609,No,Estimate In Progress,No,653.64,No,No,No
EST1082618,No,Estimate In Progress,No,908.64,No,No,No
EST1081491,No,Estimate In Progress,No,0,No,No,No
EST2124510,No,Estimate In Progress,No,37.06,No,No,No
EST2124509,No,Estimate In Progress,No,0,No,No,No
EST2124039,No,Estimate In Progress,No,160.08,No,No,No
EST2122488,No,Estimate In Progress,No,0,No,No,No
EST2123984,No,Estimate In Progress,No,160.08,No,No,No
EST1079967,No,Estimate In Progress,No,1211.04,No,No,No
EST1079955,No,Estimate In Progress,No,50,No,No,No
EST2119838,No,Estimate In Progress,No,5587.9,No,No,No
EST2120950,No,Estimate In Progress,No,0,No,No,No
EST2119419,No,Estimate In Progress,No,0,No,No,No
EST1079377,No,Estimate In Progress,No,48.64,No,No,No
EST1079941,No,Estimate In Progress,No,50,No,No,No
EST2120006,No,Estimate In Progress,No,615.27,No,No,No
EST1079901,No,Estimate In Progress,No,58.64,No,No,No
EST1079932,No,Estimate In Progress,No,2500,No,No,No
EST2119039,No,Estimate In Progress,No,0,No,No,No
EST2117340,No,Estimate In Progress,No,6100,No,No,No
EST1078154,No,Estimate In Progress,No,48.64,No,No,No
EST1078150,No,Estimate In Progress,No,48.64,No,No,No
EST2118043,No,Estimate In Progress,No,87.83,No,No,No
EST1078095,No,Estimate In Progress,No,48.64,No,No,No
EST1078146,No,Estimate In Progress,No,48.64,No,No,No
EST1078135,No,Estimate In Progress,No,48.64,No,No,No
EST1078130,No,Estimate In Progress,No,48.64,No,No,No
EST1078125,No,Estimate In Progress,No,48.64,No,No,No
EST1078120,No,Estimate In Progress,No,48.64,No,No,No
EST1077030,No,Estimate In Progress,No,1768.64,No,No,No
EST1076727,No,Estimate In Progress,No,58.64,No,No,No
EST2115192,No,Estimate In Progress,No,4457.73,No,No,No
EST2114308,No,Estimate In Progress,No,62.95,No,No,No
EST1076121,No,Estimate In Progress,No,0,No,No,No
EST1076120,No,Estimate In Progress,No,0,No,No,No
EST1076119,No,Estimate In Progress,No,0,No,No,No
EST1076118,No,Estimate In Progress,No,0,No,No,No
EST1076117,No,Estimate In Progress,No,0,No,No,No
EST1076116,No,Estimate In Progress,No,0,No,No,No
EST1076114,No,Estimate In Progress,No,0,No,No,No
EST1076113,No,Estimate In Progress,No,0,No,No,No
EST1076110,No,Estimate In Progress,No,0,No,No,No
EST1076109,No,Estimate In Progress,No,0,No,No,No
EST1076107,No,Estimate In Progress,No,0,No,No,No
EST1076106,No,Estimate In Progress,No,0,No,No,No
EST1076105,No,Estimate In Progress,No,0,No,No,No
EST1076104,No,Estimate In Progress,No,0,No,No,No
EST1076103,No,Estimate In Progress,No,0,No,No,No
EST1076102,No,Estimate In Progress,No,0,No,No,No
EST1076101,No,Estimate In Progress,No,0,No,No,No
EST1076100,No,Estimate In Progress,No,0,No,No,No
EST1076099,No,Estimate In Progress,No,0,No,No,No
EST1076098,No,Estimate In Progress,No,0,No,No,No
EST1076097,No,Estimate In Progress,No,0,No,No,No
EST1076096,No,Estimate In Progress,No,0,No,No,No
EST1076018,No,Contract Signed,No,0,No,No,No
EST1076004,No,Estimate In Progress,No,0,No,No,No
EST1075999,No,Estimate In Progress,No,0,No,No,No
EST1075997,No,Estimate In Progress,No,0,No,No,No
EST1075995,No,Estimate In Progress,No,0,No,No,No
EST1075993,No,Estimate In Progress,No,0,No,No,No
EST1075987,No,Estimate In Progress,No,0,No,No,No
EST1075977,No,Estimate In Progress,No,0,No,No,No
EST1075973,No,Estimate In Progress,No,0,No,No,No
EST1075967,No,Estimate In Progress,No,0,No,No,No
EST1075958,No,Estimate In Progress,No,0,No,No,No
EST1075957,No,Estimate In Progress,No,0,No,No,No
EST1075953,No,Estimate In Progress,No,0,No,No,No
EST1075948,No,Estimate In Progress,No,0,No,No,No
EST1075919,No,Estimate In Progress,No,728.64,No,No,No
EST1075914,No,Estimate In Progress,No,4328.64,No,No,No
EST1075913,No,Estimate In Progress,No,0,No,No,No
EST1075906,No,Estimate In Progress,No,648.64,No,No,No
EST1075904,No,Estimate In Progress,No,1156.64,No,No,No
EST1075902,No,Estimate In Progress,No,1448.64,No,No,No
EST1075883,No,Estimate In Progress,No,0,No,No,No
EST1075880,No,Estimate In Progress,No,0,No,No,No
EST1075874,No,Estimate In Progress,No,0,No,No,No
EST1075863,No,Estimate In Progress,No,0,No,No,No
EST1075859,No,Estimate In Progress,No,0,No,No,No
EST1075851,No,Estimate In Progress,No,0,No,No,No
EST1075842,No,Estimate In Progress,No,0,No,No,No
EST1075830,No,Estimate In Progress,No,0,No,No,No
EST1075820,No,Estimate In Progress,No,0,No,No,No
EST1075814,No,Estimate In Progress,No,0,No,No,No
EST1075810,No,Estimate In Progress,No,0,No,No,No
EST1075805,No,Estimate In Progress,No,0,No,No,No
EST1075800,No,Estimate In Progress,No,0,No,No,No
EST1075792,No,Estimate In Progress,No,0,No,No,No
EST1075783,No,Estimate In Progress,No,0,No,No,No
EST1075779,No,Estimate In Progress,No,0,No,No,No
EST1075754,No,Estimate In Progress,No,0,No,No,No
EST1075751,No,Estimate In Progress,No,0,No,No,No
EST1075747,No,Estimate In Progress,No,0,No,No,No
