Estimate ID,Status,Price,Close Date,Division,Archived,Exclude Stats,Hours,Exclusion Reason
EST2581395,Estimate In Progress,12157,,LE Landscapes,No,No,182,No Close Date
EST2580233,Estimate In Progress,372.29,,LE Landscapes,No,No,7,No Close Date
EST2578359,Estimate In Progress,226.46,,LE Maintenance (Summer/Winter),No,No,27,No Close Date
EST2575739,Estimate In Progress,0,,LE Tree Care,No,No,7.5,No Close Date
EST2575658,Estimate In Progress,628.51,,LE Landscapes,No,No,67,No Close Date
EST2576884,Estimate In Progress,6003.39,,LE Paving,No,No,215,No Close Date
EST2576279,Estimate In Progress,2097.83,,LE Paving,No,No,50,No Close Date
EST2575459,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST2577219,Estimate In Progress,1248.21,,LE Tree Care,No,No,30,No Close Date
EST2573763,Contract Signed,0,2021-06-14,LE Maintenance (Summer/Winter),No,No,8,Zero Price
EST2573891,Estimate In Progress,1000.15,,LE Landscapes,No,No,26,No Close Date
EST1360352,Estimate In Progress,60.5,,LE Maintenance (Summer/Winter),No,No,26.65,No Close Date
EST2574453,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST2573320,Estimate In Progress,0,,LE Irrigation,No,No,1,No Close Date
EST2573657,Estimate In Progress,27.5,,LE Tree Care,No,No,1.65,No Close Date
EST2572418,Estimate In Progress,0,,LE Landscapes,No,No,,No Close Date
EST2571344,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST2571108,Estimate In Progress,10227.05,,LE Paving,No,No,160,No Close Date
EST2570190,Estimate In Progress,3065.35,,LE Paving,No,No,38.05,No Close Date
EST2570574,Estimate In Progress,0,,LE Tree Care,No,No,2,No Close Date
EST2568974,Estimate In Progress,402.13,,LE Irrigation,No,No,8,No Close Date
EST2571599,Estimate In Progress,1292.24,,LE Paving,No,No,40.31,No Close Date
EST2570408,Estimate In Progress,345.06,,LE Paving,No,No,9,No Close Date
EST2569413,Estimate In Progress,1687.81,,LE Landscapes,No,No,25,No Close Date
EST2569745,Estimate In Progress,1039.5,,LE Landscapes,No,No,17,No Close Date
EST2571376,Estimate In Progress,1834.05,,LE Landscapes,No,No,89,No Close Date
EST2567277,Estimate In Progress,58.3,,LE Irrigation,No,No,4,No Close Date
EST2567480,Estimate In Progress,1500.48,,LE Landscapes,No,No,4.5,No Close Date
EST2566213,Estimate In Progress,131.24,,LE Tree Care,No,No,12,No Close Date
EST2566668,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST2564858,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,20,No Close Date
EST2564977,Estimate In Progress,4029.58,,LE Landscapes,No,No,40,No Close Date
EST1358118,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,15.6,No Close Date
EST1358120,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,13,No Close Date
EST1358121,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,3,No Close Date
EST2565082,Estimate In Progress,1218.93,,LE Maintenance (Summer/Winter),No,No,36,No Close Date
EST1358005,Estimate In Progress,45.39,,LE Maintenance (Summer/Winter),No,No,17.02,No Close Date
EST2564748,Estimate In Progress,74.8,,LE Irrigation,No,No,4,No Close Date
EST2564624,Estimate In Progress,1513.49,,LE Maintenance (Summer/Winter),No,No,40,No Close Date
EST2564658,Billing Complete,0,2021-06-10,LE Tree Care,No,No,14,Zero Price
EST2562981,Estimate In Progress,1106.31,,LE Landscapes,No,No,67,No Close Date
EST2563253,Estimate In Progress,515.66,,LE Paving,No,No,28,No Close Date
EST2563317,Estimate In Progress,90.58,,LE Paving,No,No,3,No Close Date
EST2563325,Estimate In Progress,1270.02,,LE Paving,No,No,38,No Close Date
EST2563377,Estimate In Progress,2133.43,,LE Landscapes,No,No,98,No Close Date
EST2563010,Estimate In Progress,84.11,,LE Paving,No,No,3,No Close Date
EST2563019,Estimate In Progress,1920.88,,LE Paving,No,No,53,No Close Date
EST2562900,Estimate In Progress,466.51,,LE Paving,No,No,28,No Close Date
EST2562935,Estimate In Progress,480.73,,LE Paving,No,No,28,No Close Date
EST2562322,Estimate In Progress,298.45,,LE Irrigation,No,No,3,No Close Date
EST2562470,Estimate In Progress,520.83,,LE Paving,No,No,28,No Close Date
EST2562695,Estimate In Progress,480.74,,LE Paving,No,No,28,No Close Date
EST2562774,Estimate In Progress,531.18,,LE Paving,No,No,28,No Close Date
EST2563244,Estimate In Progress,535.06,,LE Paving,No,No,28,No Close Date
EST2562864,Estimate In Progress,29.71,,LE Irrigation,No,No,3,No Close Date
EST2562168,Estimate In Progress,679.08,,LE Paving,No,No,20,No Close Date
EST2563230,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST1357382,Estimate In Progress,47.12,,LE Maintenance (Summer/Winter),No,No,17.56,No Close Date
EST1357583,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,18,No Close Date
EST2562184,Estimate In Progress,39.05,,LE Irrigation,No,No,6,No Close Date
EST2562232,Estimate In Progress,10.45,,LE Irrigation,No,No,4,No Close Date
EST2562139,Estimate In Progress,77,,LE Irrigation,No,No,6,No Close Date
EST1356467,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,256,No Close Date
EST1356592,Estimate In Progress,111.52,,LE Maintenance (Summer/Winter),No,No,144,No Close Date
EST2560561,Estimate In Progress,4105.02,,LE Paving,No,No,70,No Close Date
EST2557667,Estimate In Progress,835,,LE Paving,No,No,20,No Close Date
EST2557739,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST2557239,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST2557251,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST2557282,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST2557291,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST2556958,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST2554627,Estimate In Progress,6231.27,,LE Paving,No,No,82,No Close Date
EST2555599,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST2555623,Estimate In Progress,0,,Line Painting,No,No,,No Close Date
EST2556538,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST2556656,Estimate In Progress,432.13,,LE Maintenance (Summer/Winter),No,No,12,No Close Date
EST2557141,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST2554606,Estimate In Progress,1337.52,,LE Paving,No,No,24,No Close Date
EST2552078,Estimate In Progress,6.11,,LE Tree Care,No,No,9.75,No Close Date
EST2552754,Estimate In Progress,0,,LE Tree Care,No,No,,No Close Date
EST2553864,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST2552461,Estimate In Progress,0,,LE Tree Care,No,No,15,No Close Date
EST2554271,Estimate In Progress,2826.69,,LE Paving,No,No,70,No Close Date
EST2551996,Estimate In Progress,0,,LE Tree Care,No,No,6,No Close Date
EST2551841,Estimate In Progress,13.45,,LE Tree Care,No,No,3.5,No Close Date
EST2550370,Estimate In Progress,5757.81,,LE Maintenance (Summer/Winter),No,No,19,No Close Date
EST2550493,Estimate In Progress,130.01,,LE Maintenance (Summer/Winter),No,No,5,No Close Date
EST2547073,Estimate In Progress,1941.18,,LE Maintenance (Summer/Winter),No,No,8,No Close Date
EST2546479,Estimate In Progress,29.63,,LE Maintenance (Summer/Winter),No,No,6,No Close Date
EST2545188,Estimate In Progress,13.2,,LE Irrigation,No,No,2.5,No Close Date
EST2546683,Estimate In Progress,744.47,,LE Maintenance (Summer/Winter),No,No,46.5,No Close Date
EST2547036,Estimate In Progress,297.66,,LE Maintenance (Summer/Winter),No,No,6,No Close Date
EST2545638,Estimate In Progress,2818.99,,LE Landscapes,No,No,94,No Close Date
EST1352733,Estimate In Progress,217.8,,LE Maintenance (Summer/Winter),No,No,32.25,No Close Date
EST2543230,Estimate In Progress,18.12,,LE Maintenance (Summer/Winter),No,No,1,No Close Date
EST2542758,Estimate In Progress,0,,LE Tree Care,No,No,5,No Close Date
EST2543194,Estimate In Progress,558.83,,LE Landscapes,No,No,18,No Close Date
EST2544302,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST2543280,Estimate In Progress,1175.67,,LE Maintenance (Summer/Winter),No,No,126,No Close Date
EST2543245,Estimate In Progress,0,,LE Tree Care,No,No,12,No Close Date
EST2543467,Estimate In Progress,733.38,,LE Maintenance (Summer/Winter),No,No,3,No Close Date
EST2544278,Estimate In Progress,226.9,,LE Landscapes,No,No,18,No Close Date
EST2543189,Estimate In Progress,0,,LE Landscapes,No,No,,No Close Date
EST2542915,Estimate In Progress,1386,,LE Tree Care,No,No,54,No Close Date
EST2539004,Estimate In Progress,0,2021-05-16,Parking Lot Sweeping,No,No,,Zero Price
EST2539778,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST2541686,Estimate In Progress,87.91,,LE Landscapes,No,No,6,No Close Date
EST2541697,Estimate In Progress,655.29,,LE Landscapes,No,No,27,No Close Date
EST2541545,Estimate In Progress,3025,,LE Landscapes,No,No,16,No Close Date
EST2541575,Estimate In Progress,5888.8,,LE Paving,No,No,80,No Close Date
EST2540200,Estimate In Progress,262.96,,LE Maintenance (Summer/Winter),No,No,13,No Close Date
EST2539581,Estimate In Progress,1082.18,,LE Landscapes,No,No,132,No Close Date
EST2540602,Estimate In Progress,218.75,,LE Landscapes,No,No,16,No Close Date
EST2540530,Estimate In Progress,448.5,,LE Landscapes,No,No,20,No Close Date
EST2536418,Estimate In Progress,4794,,LE Landscapes,No,No,82,No Close Date
EST2536804,Estimate In Progress,5350.79,,LE Tree Care,No,No,49,No Close Date
EST2537019,Estimate In Progress,392.86,,LE Landscapes,No,No,9,No Close Date
EST2537060,Estimate In Progress,392.86,,LE Landscapes,No,No,9,No Close Date
EST2537130,Estimate In Progress,5463.37,,LE Landscapes,No,No,167,No Close Date
EST2532534,Estimate In Progress,470.87,,LE Irrigation,No,No,3,No Close Date
EST2534275,Contract Signed,3903.82,2021-06-30,LE Paving,No,No,95,Other
EST2532481,Estimate In Progress,187,,LE Irrigation,No,No,6,No Close Date
EST2532556,Estimate In Progress,0,,LE Irrigation,No,No,5,No Close Date
EST2534242,Estimate In Progress,30.25,,LE Maintenance (Summer/Winter),No,No,6,No Close Date
EST2534786,Estimate In Progress,407.62,,LE Paving,No,No,42,No Close Date
EST2533255,Estimate In Progress,0,,LE Tree Care,No,No,6,No Close Date
EST1347680,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,11.2,No Close Date
EST2529419,Estimate In Progress,0,,LE Tree Care,No,No,3,No Close Date
EST2529457,Estimate In Progress,56.46,,LE Tree Care,No,No,5,No Close Date
EST1347892,Estimate In Progress,72.6,,LE Maintenance (Summer/Winter),No,No,48.6,No Close Date
EST1347971,Estimate In Progress,72.6,,LE Maintenance (Summer/Winter),No,No,45.4,No Close Date
EST1347973,Estimate In Progress,90.75,,LE Maintenance (Summer/Winter),No,No,25.89,No Close Date
EST1347975,Estimate In Progress,36.3,,LE Maintenance (Summer/Winter),No,No,17,No Close Date
EST1347995,Estimate In Progress,60.5,,LE Maintenance (Summer/Winter),No,No,78.3,No Close Date
EST1348000,Estimate In Progress,90.75,,LE Maintenance (Summer/Winter),No,No,135.79,No Close Date
EST2525502,Estimate In Progress,414.19,,LE Maintenance (Summer/Winter),No,No,16,No Close Date
EST2525686,Estimate In Progress,506.88,,LE Landscapes,No,No,18,No Close Date
EST1346640,Estimate In Progress,70,,LE Maintenance (Summer/Winter),No,No,4.5,No Close Date
EST2525441,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,1080,No Close Date
EST2523519,Estimate In Progress,720.48,,LE Landscapes,No,No,6,No Close Date
EST2522860,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,2,No Close Date
EST2523425,Estimate In Progress,572.8,,LE Landscapes,No,No,16,No Close Date
EST2522935,Estimate In Progress,12089.36,,LE Maintenance (Summer/Winter),No,No,128,No Close Date
EST2521695,Estimate In Progress,95.75,,LE Landscapes,No,No,16,No Close Date
EST2518429,Contract Signed,0,2021-05-16,Parking Lot Sweeping,No,No,,Zero Price
EST2518486,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST2519652,Estimate In Progress,22.1,,LE Landscapes,No,No,18,No Close Date
EST1344942,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST2519368,Estimate In Progress,2082.86,,LE Paving,No,No,49,No Close Date
EST2518683,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,22,No Close Date
EST2520236,Estimate In Progress,0,,LE Landscapes,No,No,,No Close Date
EST2520244,Estimate In Progress,0,,LE Landscapes,No,No,,No Close Date
EST2520282,Estimate In Progress,0,,LE Landscapes,No,No,,No Close Date
EST2518710,Estimate In Progress,0,,LE Landscapes,No,No,,No Close Date
EST2518569,Estimate In Progress,0,,LE Landscapes,No,No,,No Close Date
EST2520210,Estimate In Progress,55.25,,LE Landscapes,No,No,74,No Close Date
EST2516074,Estimate In Progress,2616.33,,LE Paving,No,No,205,No Close Date
EST1343721,Contract + Billing Complete,340.48,2023-11-30,Parking Lot Sweeping,No,No,35.72,Other
EST2514805,Estimate In Progress,729.81,,LE Landscapes,No,No,10,No Close Date
EST2515968,Estimate In Progress,675.96,,LE Landscapes,No,No,8,No Close Date
EST1343384,Estimate In Progress,85.39,,LE Maintenance (Summer/Winter),No,No,148.5,No Close Date
EST2516721,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST2516355,Estimate In Progress,0,,LE Landscapes,No,No,2,No Close Date
EST2512775,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,320,No Close Date
EST2511615,Estimate In Progress,0,,Parking Lot Sweeping,No,No,3.2,No Close Date
EST2509788,Estimate In Progress,0,,Line Painting,No,No,,No Close Date
EST2509817,Estimate In Progress,0,,Line Painting,No,No,,No Close Date
EST2509821,Estimate In Progress,0,,Line Painting,No,No,,No Close Date
EST2510332,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST2509898,Estimate In Progress,310.98,,LE Maintenance (Summer/Winter),No,No,9,No Close Date
EST2511767,Estimate In Progress,80.36,,LE Tree Care,No,No,3.8,No Close Date
EST2507633,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST2507808,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST2508866,Estimate In Progress,420.66,,LE Landscapes,No,No,24,No Close Date
EST2508232,Estimate In Progress,785.58,,LE Maintenance (Summer/Winter),No,No,4,No Close Date
EST2503637,Estimate In Progress,1108.41,,LE Paving,No,No,36,No Close Date
EST2503462,Estimate In Progress,1138.9,,LE Paving,No,No,24,No Close Date
EST2499041,Estimate In Progress,1892.38,,LE Paving,No,No,32.5,No Close Date
EST2500500,Estimate In Progress,68.75,,LE Tree Care,No,No,16,No Close Date
EST2501133,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST3289827,Estimate In Progress,1892.38,,LE Paving,No,No,32.5,No Close Date
EST1338538,Estimate In Progress,105,,LE Maintenance (Summer/Winter),No,No,3.16,No Close Date
EST2499960,Estimate In Progress,0,,Line Painting,No,No,,No Close Date
EST2500330,Estimate In Progress,288.04,,LE Tree Care,No,No,4.5,No Close Date
EST2500294,Estimate In Progress,297.52,,LE Maintenance (Summer/Winter),No,No,2.5,No Close Date
EST2500797,Estimate In Progress,297.52,,LE Maintenance (Summer/Winter),No,No,2.5,No Close Date
EST2500814,Estimate In Progress,173.76,,LE Maintenance (Summer/Winter),No,No,2,No Close Date
EST2497874,Estimate In Progress,0,,LE Tree Care,No,No,12,No Close Date
EST2497895,Estimate In Progress,5602.05,,LE Paving,No,No,60,No Close Date
EST2497935,Estimate In Progress,5134.79,,LE Paving,No,No,90,No Close Date
EST2497957,Estimate In Progress,5949.68,,LE Paving,No,No,116,No Close Date
EST2497239,Estimate In Progress,7578.96,,LE Landscapes,No,No,271,No Close Date
EST1337612,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST2496680,Estimate In Progress,884.56,,LE Tree Care,No,No,59.5,No Close Date
EST2495742,Estimate In Progress,27.31,,LE Tree Care,No,No,2,No Close Date
EST2497863,Estimate In Progress,2905.34,,LE Paving,No,No,16,No Close Date
EST2495749,Estimate In Progress,1555.8,,LE Landscapes,No,No,51,No Close Date
EST2492887,Estimate In Progress,1251.04,,LE Paving,No,No,40,No Close Date
EST2492779,Estimate In Progress,0,,LE Tree Care,No,No,,No Close Date
EST2492781,Estimate In Progress,6032.84,,LE Paving,No,No,135,No Close Date
EST2492295,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST2492146,Estimate In Progress,0,,LE Landscapes,No,No,,No Close Date
EST2492442,Estimate In Progress,1237.6,,LE Maintenance (Summer/Winter),No,No,9,No Close Date
EST2489975,Estimate In Progress,0,,LE Tree Care,No,No,3,No Close Date
EST1334604,Estimate In Progress,350,,LE Maintenance (Summer/Winter),No,No,20.46,No Close Date
EST1334708,Estimate In Progress,350,,LE Maintenance (Summer/Winter),No,No,31.01,No Close Date
EST1334749,Estimate In Progress,1750,,LE Maintenance (Summer/Winter),No,No,24.07,No Close Date
EST2486286,Estimate In Progress,3014.49,,LE Paving,No,No,90,No Close Date
EST2489870,Estimate In Progress,0,,LE Tree Care,No,No,3,No Close Date
EST2488403,Estimate In Progress,1001.25,,LE Landscapes,No,No,16,No Close Date
EST2488530,Estimate In Progress,2398.82,,LE Landscapes,No,No,25.5,No Close Date
EST2488623,Estimate In Progress,822.82,,LE Landscapes,No,No,12,No Close Date
EST2485080,Estimate In Progress,100,,LE Tree Care,No,No,6,No Close Date
EST2485109,Estimate In Progress,25,,LE Tree Care,No,No,1.5,No Close Date
EST2484813,Estimate In Progress,50,,LE Tree Care,No,No,3,No Close Date
EST2484851,Estimate In Progress,50,,LE Tree Care,No,No,2.25,No Close Date
EST2484998,Estimate In Progress,50,,LE Tree Care,No,No,3,No Close Date
EST2485015,Estimate In Progress,50,,LE Tree Care,No,No,3,No Close Date
EST2485053,Estimate In Progress,100,,LE Tree Care,No,No,6,No Close Date
EST2485151,Estimate In Progress,25,,LE Tree Care,No,No,1.5,No Close Date
EST2485181,Estimate In Progress,25,,LE Tree Care,No,No,1.5,No Close Date
EST2485940,Estimate In Progress,1998.36,,LE Paving,No,No,70,No Close Date
EST2484401,Estimate In Progress,0,,LE Landscapes,No,No,2,No Close Date
EST1332682,Contract In Progress,854.03,2021-06-22,LE Maintenance (Summer/Winter),No,No,179,In Progress
EST2486110,Estimate In Progress,371.25,,LE Landscapes,No,No,20,No Close Date
EST2484545,Estimate In Progress,148.5,,LE Landscapes,No,No,10,No Close Date
EST2484575,Estimate In Progress,222.75,,LE Landscapes,No,No,12,No Close Date
EST2486251,Estimate In Progress,284.22,,LE Landscapes,No,No,8,No Close Date
EST2486298,Estimate In Progress,0,,LE Paving,No,No,8.31,No Close Date
EST2485203,Estimate In Progress,100,,LE Tree Care,No,No,6,No Close Date
EST2484741,Estimate In Progress,0,,LE Tree Care,No,No,8,No Close Date
EST2479084,Estimate In Progress,287.91,,LE Landscapes,No,No,82,No Close Date
EST2480315,Estimate In Progress,75,,LE Tree Care,No,No,4.5,No Close Date
EST2480433,Estimate In Progress,75,,LE Tree Care,No,No,9,No Close Date
EST2480468,Estimate In Progress,75,,LE Tree Care,No,No,24,No Close Date
EST2481717,Estimate In Progress,0,,LE Tree Care,No,No,8,No Close Date
EST2481326,Estimate In Progress,50,,LE Tree Care,No,No,3,No Close Date
EST2481454,Estimate In Progress,100,,LE Tree Care,No,No,6,No Close Date
EST2481545,Estimate In Progress,0,,LE Tree Care,No,No,2.5,No Close Date
EST2481584,Estimate In Progress,100,,LE Tree Care,No,No,6,No Close Date
EST2481613,Estimate In Progress,100,,LE Tree Care,No,No,6,No Close Date
EST2479033,Estimate In Progress,247.5,,LE Landscapes,No,No,7,No Close Date
EST2480814,Estimate In Progress,0,,LE Tree Care,No,No,6,No Close Date
EST2481824,Estimate In Progress,100,,LE Tree Care,No,No,6,No Close Date
EST2481839,Estimate In Progress,50,,LE Tree Care,No,No,3,No Close Date
EST2481852,Estimate In Progress,75,,LE Tree Care,No,No,4.5,No Close Date
EST2481872,Estimate In Progress,50,,LE Tree Care,No,No,3,No Close Date
EST2481890,Estimate In Progress,25,,LE Tree Care,No,No,1.5,No Close Date
EST2481908,Estimate In Progress,50,,LE Tree Care,No,No,3,No Close Date
EST2480887,Estimate In Progress,569.9,,LE Paving,No,No,27.5,No Close Date
EST2481189,Estimate In Progress,999.15,,LE Landscapes,No,No,18,No Close Date
EST2481810,Estimate In Progress,50,,LE Tree Care,No,No,3,No Close Date
EST2480355,Estimate In Progress,619.34,,LE Paving,No,No,24,No Close Date
EST2480069,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST2480077,Estimate In Progress,590.5,,LE Paving,No,No,24,No Close Date
EST2480961,Estimate In Progress,13.32,,LE Tree Care,No,No,58,No Close Date
EST2481928,Estimate In Progress,50,,LE Tree Care,No,No,3,No Close Date
EST2481943,Estimate In Progress,50,,LE Tree Care,No,No,3,No Close Date
EST2481974,Estimate In Progress,50,,LE Tree Care,No,No,3,No Close Date
EST2481990,Estimate In Progress,50,,LE Tree Care,No,No,3,No Close Date
EST2482011,Estimate In Progress,50,,LE Tree Care,No,No,3,No Close Date
EST2482032,Estimate In Progress,50,,LE Tree Care,No,No,3,No Close Date
EST2482051,Estimate In Progress,50,,LE Tree Care,No,No,3,No Close Date
EST2482063,Estimate In Progress,50,,LE Tree Care,No,No,3,No Close Date
EST2482084,Estimate In Progress,25,,LE Tree Care,No,No,1.5,No Close Date
EST2482119,Estimate In Progress,25,,LE Tree Care,No,No,1.5,No Close Date
EST2482126,Estimate In Progress,50,,LE Tree Care,No,No,3,No Close Date
EST2475766,Estimate In Progress,104.18,,LE Tree Care,No,No,5,No Close Date
EST2476842,Estimate In Progress,3263.11,,LE Tree Care,No,No,45,No Close Date
EST2476603,Estimate In Progress,12.22,,LE Tree Care,No,No,4,No Close Date
EST2476475,Estimate In Progress,0,,LE Tree Care,No,No,3,No Close Date
EST2472762,Estimate Lost,122.8,,LE Maintenance (Summer/Winter),No,No,67,No Close Date
EST1328672,Estimate In Progress,696.5,,LE Maintenance (Summer/Winter),No,No,10.52,No Close Date
EST1328674,Estimate In Progress,189,,LE Maintenance (Summer/Winter),No,No,4,No Close Date
EST2468909,Estimate In Progress,822.07,,LE Paving,No,No,40,No Close Date
EST2469411,Estimate In Progress,1159.55,,LE Paving,No,No,60,No Close Date
EST2470068,Estimate In Progress,406.4,,LE Paving,No,No,30,No Close Date
EST2469506,Estimate In Progress,393.95,,LE Paving,No,No,20,No Close Date
EST2469065,Estimate In Progress,0,,LE Paving,No,No,60,No Close Date
EST2468678,Estimate In Progress,12.22,,LE Tree Care,No,No,23,No Close Date
EST2468228,Estimate In Progress,0,,Line Painting,No,No,,No Close Date
EST2468244,Estimate In Progress,0,,Line Painting,No,No,,No Close Date
EST2468522,Estimate In Progress,2560.97,,LE Paving,No,No,90,No Close Date
EST2470032,Contract Signed,1233.71,2021-05-11,LE Paving,No,No,45,Other
EST1327311,Estimate In Progress,122.5,,LE Maintenance (Summer/Winter),No,No,3.74,No Close Date
EST2469838,Estimate In Progress,0,,LE Tree Care,No,No,24,No Close Date
EST2464817,Estimate In Progress,287.91,,LE Landscapes,No,No,96,No Close Date
EST2464489,Review + Approve,24.75,,LE Landscapes,No,No,4,No Close Date
EST2465249,Estimate In Progress,1278.67,,LE Paving,No,No,40,No Close Date
EST1325429,Estimate Lost,0,,LE Maintenance (Summer/Winter),No,No,70,No Close Date
EST2463955,Estimate In Progress,783.63,,LE Landscapes,No,No,109,No Close Date
EST2464077,Estimate In Progress,7805.7,,LE Landscapes,No,No,799,No Close Date
EST2461798,Estimate In Progress,41.25,,LE Maintenance (Summer/Winter),No,No,4,No Close Date
EST2460621,Estimate In Progress,815.23,,LE Paving,No,No,27,No Close Date
EST1324463,Estimate Lost,11960,,Snow,No,No,475,No Close Date
EST1324510,Estimate Lost,11960,,Snow,No,No,675,No Close Date
EST2458429,Estimate In Progress,186583.67,,LE Landscapes,No,No,1168,No Close Date
EST1322530,Estimate Lost,18200,,Snow,No,No,602,No Close Date
EST2455614,Estimate In Progress,0,,LE Landscapes,No,No,6,No Close Date
EST2450666,Billing Complete,0,2021-05-05,Parking Lot Sweeping,No,No,,Zero Price
EST2452013,Estimate In Progress,535.81,,LE Paving,No,No,31,No Close Date
EST1319859,Contract + Billing Complete,140,2021-04-22,Parking Lot Sweeping,No,No,9.15,Other
EST1319937,Estimate Lost,0,,LE Maintenance (Summer/Winter),No,No,70,No Close Date
EST1320539,Estimate In Progress,175,,Parking Lot Sweeping,No,No,7.26,No Close Date
EST1320740,Estimate In Progress,206.5,,Parking Lot Sweeping,No,No,6.34,No Close Date
EST1320783,Estimate In Progress,164.5,,Parking Lot Sweeping,No,No,5.9,No Close Date
EST2452943,Estimate In Progress,135.56,,LE Landscapes,No,No,12,No Close Date
EST2445698,Estimate In Progress,278.3,,LE Maintenance (Summer/Winter),No,No,12,No Close Date
EST1319351,Estimate In Progress,140,,LE Maintenance (Summer/Winter),No,No,8.71,No Close Date
EST1319403,Estimate In Progress,140,,LE Maintenance (Summer/Winter),No,No,8.76,No Close Date
EST2447386,Estimate In Progress,47.88,,LE Landscapes,No,No,5,No Close Date
EST2444225,Estimate In Progress,204.95,,LE Maintenance (Summer/Winter),No,No,8,No Close Date
EST2444261,Estimate In Progress,1192.51,,LE Paving,No,No,45,No Close Date
EST2442443,Review + Approve,346.5,,LE Landscapes,No,No,13,No Close Date
EST2442476,Review + Approve,420.75,,LE Landscapes,No,No,15,No Close Date
EST2442539,Review + Approve,222.75,,LE Landscapes,No,No,12,No Close Date
EST2442642,Review + Approve,74.25,,LE Landscapes,No,No,6,No Close Date
EST2442408,Review + Approve,321.75,,LE Landscapes,No,No,16,No Close Date
EST2442583,Review + Approve,74.25,,LE Landscapes,No,No,6,No Close Date
EST2442617,Review + Approve,148.5,,LE Landscapes,No,No,10,No Close Date
EST2440988,Estimate In Progress,2520.43,,LE Landscapes,No,No,16,No Close Date
EST2440537,Estimate In Progress,458.64,,LE Landscapes,No,No,8,No Close Date
EST2437879,Estimate In Progress,1237.5,,LE Landscapes,No,No,56,No Close Date
EST2440362,Review + Approve,198,,LE Landscapes,No,No,13,No Close Date
EST2440394,Review + Approve,371.25,,LE Landscapes,No,No,14,No Close Date
EST2440443,Estimate In Progress,36.56,,LE Maintenance (Summer/Winter),No,No,4,No Close Date
EST2436969,Estimate In Progress,0,,Line Painting,No,No,,No Close Date
EST2440333,Review + Approve,222.75,,LE Landscapes,No,No,12,No Close Date
EST2439955,Review + Approve,445.5,,LE Landscapes,No,No,18,No Close Date
EST2440302,Review + Approve,544.5,,LE Landscapes,No,No,23,No Close Date
EST2435415,Estimate In Progress,0,,LE Tree Care,No,No,3,No Close Date
EST2436595,Estimate In Progress,12.22,,LE Tree Care,No,No,6.5,No Close Date
EST2436614,Estimate In Progress,0,,LE Tree Care,No,No,6,No Close Date
EST2436971,Estimate In Progress,646.94,,LE Landscapes,No,No,12,No Close Date
EST2430657,Estimate In Progress,0,,Line Painting,No,No,,No Close Date
EST2430529,Estimate In Progress,451.63,,LE Paving,No,No,16,No Close Date
EST2430228,Estimate In Progress,2397,,LE Paving,No,No,90,No Close Date
EST2430844,Estimate In Progress,1290.04,,LE Paving,No,No,80,No Close Date
